Date,Open,High,Low,Close,Adj Close,Volume
2021-08-04,0.818933,0.840902,0.802628,0.827781,0.827781,65385450
2021-08-05,0.828563,0.859534,0.813909,0.851273,0.851273,81805489
2021-08-06,0.850808,0.869105,0.823293,0.854019,0.854019,84440081
2021-08-07,0.855002,0.894614,0.846732,0.875499,0.875499,135880825
2021-08-08,0.876268,0.885387,0.817713,0.825421,0.825421,98505146
2021-08-09,0.825115,0.870794,0.804667,0.855411,0.855411,94570598
2021-08-10,0.856764,0.909009,0.838931,0.882651,0.882651,120886357
2021-08-11,0.883155,0.970307,0.878441,0.912203,0.912203,197509572
2021-08-12,0.912307,0.965392,0.855427,0.882887,0.882887,189841237
2021-08-13,0.884922,0.956126,0.872215,0.954636,0.954636,158827250
2021-08-14,0.954834,0.978982,0.914322,0.932215,0.932215,179265801
2021-08-15,0.932650,1.023643,0.925940,0.996451,0.996451,210688257
2021-08-16,0.995756,1.026813,0.937810,0.949383,0.949383,197756775
2021-08-17,0.945497,0.992729,0.881542,0.884725,0.884725,190876154
2021-08-18,0.883840,0.962762,0.855820,0.924821,0.924821,174784912
2021-08-19,0.922644,1.071433,0.913367,1.044498,1.044498,369264543
2021-08-20,1.044279,1.153408,1.039739,1.138164,1.138164,366283170
2021-08-21,1.138510,1.221736,1.094261,1.147098,1.147098,358551641
2021-08-22,1.149166,1.243796,1.122116,1.158165,1.158165,267624428
2021-08-23,1.158063,1.186826,1.110408,1.159325,1.159325,203668605
2021-08-24,1.159540,1.159708,1.016382,1.037633,1.037633,252498295
2021-08-25,1.040040,1.079667,1.001998,1.063080,1.063080,206911229
2021-08-26,1.065292,1.075627,0.975324,0.989957,0.989957,170261170
2021-08-27,0.990587,1.065107,0.961722,1.065107,1.065107,171164127
2021-08-28,1.066114,1.073236,1.023507,1.036796,1.036796,139083948
2021-08-29,1.038342,1.066791,1.000623,1.021523,1.021523,138083109
2021-08-30,1.022681,1.093534,0.978783,1.018990,1.018990,203189086
2021-08-31,1.019756,1.168318,1.004425,1.116988,1.116988,374694037
2021-09-01,1.115751,1.184634,1.080198,1.158855,1.158855,304393969
2021-09-02,1.158905,1.177718,1.126160,1.145885,1.145885,184582918
2021-09-03,1.145540,1.268932,1.110254,1.220743,1.220743,385617547
2021-09-04,1.218734,1.238598,1.192475,1.207556,1.207556,259993218
2021-09-05,1.208489,1.350057,1.183209,1.316672,1.316672,347343446
2021-09-06,1.314261,1.486014,1.295003,1.467940,1.467940,563500077
2021-09-07,1.462107,1.516561,1.042347,1.266267,1.266267,751895689
2021-09-08,1.267919,1.956287,1.234703,1.923749,1.923749,3367355549
2021-09-09,1.952146,2.481387,1.682159,2.312248,2.312248,4812069645
2021-09-10,2.300817,2.425273,1.848497,2.004593,2.004593,2596891056
2021-09-11,2.011204,2.283551,1.970102,1.983835,1.983835,1798923049
2021-09-12,1.994779,2.470806,1.911498,2.379480,2.379480,2164056922
2021-09-13,2.381145,2.544702,1.976941,2.157169,2.157169,2298346470
2021-09-14,2.163548,2.252638,1.988922,2.037281,2.037281,1149444799
2021-09-15,2.037329,2.085285,2.002210,2.015922,2.015922,727448265
2021-09-16,2.014629,2.221954,1.867661,2.039316,2.039316,1313291453
2021-09-17,2.039434,2.155976,1.900513,1.920465,1.920465,893672200
2021-09-18,1.921644,2.126689,1.896554,2.072211,2.072211,811391354
2021-09-19,2.067090,2.151182,1.944314,1.973453,1.973453,745020454
2021-09-20,1.973364,1.975591,1.554173,1.650480,1.650480,1094994134
2021-09-21,1.671690,1.823032,1.530708,1.574855,1.574855,837282638
2021-09-22,1.573031,1.893343,1.548955,1.842124,1.842124,794461325
2021-09-23,1.845113,2.050285,1.791806,2.005741,2.005741,904383367
2021-09-24,2.004822,2.005732,1.696169,1.788689,1.788689,883429431
2021-09-25,1.787645,1.812733,1.696783,1.733007,1.733007,502973449
2021-09-26,1.732647,1.777510,1.570411,1.773634,1.773634,565724981
2021-09-27,1.781787,1.852932,1.670282,1.674183,1.674183,667754720
2021-09-28,1.675228,1.718680,1.554216,1.561947,1.561947,535757746
2021-09-29,1.566934,1.749660,1.551558,1.605074,1.605074,535584347
2021-09-30,1.607103,1.659759,1.574318,1.628595,1.628595,490314234
2021-10-01,1.627095,1.811597,1.596160,1.774298,1.774298,624507474
2021-10-02,1.773578,1.882786,1.711804,1.777467,1.777467,602938373
2021-10-03,1.772787,1.996920,1.733641,1.987661,1.987661,827903086
2021-10-04,1.984018,2.092853,1.890626,1.933079,1.933079,1167834065
2021-10-05,1.937360,2.060342,1.923055,1.953356,1.953356,633197149
2021-10-06,1.951910,1.986897,1.786259,1.819466,1.819466,686265672
2021-10-07,1.815093,1.933960,1.754492,1.888237,1.888237,641358610
2021-10-08,1.889970,1.998362,1.880333,1.899197,1.899197,596084288
2021-10-09,1.895870,1.947883,1.865495,1.890509,1.890509,327236003
2021-10-10,1.891820,1.892179,1.762212,1.771453,1.771453,276716327
2021-10-11,1.768067,1.833448,1.680078,1.717525,1.717525,307108559
2021-10-12,1.717085,1.754366,1.608586,1.744901,1.744901,411949621
2021-10-13,1.746279,1.844707,1.692659,1.838683,1.838683,356995291
2021-10-14,1.837135,1.880034,1.780301,1.804155,1.804155,337223002
2021-10-15,1.809252,1.809252,1.732818,1.752944,1.752944,327662647
2021-10-16,1.753223,1.847857,1.735609,1.796759,1.796759,353041362
2021-10-17,1.796793,1.889162,1.726620,1.768144,1.768144,363795236
2021-10-18,1.769118,1.786475,1.715696,1.736743,1.736743,212462805
2021-10-19,1.737732,1.767561,1.686497,1.711154,1.711154,221010508
2021-10-20,1.710717,1.821373,1.688107,1.788533,1.788533,274389721
2021-10-21,1.789693,1.883407,1.756623,1.782411,1.782411,438671617
2021-10-22,1.784393,1.938168,1.772550,1.859406,1.859406,534119389
2021-10-23,1.859549,1.943056,1.847948,1.910205,1.910205,343212664
2021-10-24,1.910233,1.919486,1.782475,1.816633,1.816633,265679600
2021-10-25,1.815521,2.072838,1.808488,2.043943,2.043943,549366780
2021-10-26,2.048037,2.099178,1.951753,2.037904,2.037904,632762093
2021-10-27,2.041633,2.086174,1.706375,1.788678,1.788678,726406070
2021-10-28,1.788891,1.879895,1.755066,1.848400,1.848400,504296756
2021-10-29,1.846610,1.914176,1.836299,1.870480,1.870480,392802835
2021-10-30,1.875138,1.876264,1.788921,1.819644,1.819644,258239743
2021-10-31,1.820925,1.857766,1.758338,1.828690,1.828690,291738506
2021-11-01,1.828744,1.866444,1.779768,1.833672,1.833672,285592980
2021-11-02,1.832943,1.909099,1.831422,1.861833,1.861833,310956867
2021-11-03,1.862514,1.972472,1.826995,1.927815,1.927815,466342620
2021-11-04,1.926253,1.959828,1.821810,1.858965,1.858965,360452517
2021-11-05,1.861968,1.914220,1.832043,1.848338,1.848338,257097471
2021-11-06,1.845920,1.868012,1.780585,1.836958,1.836958,215086025
2021-11-07,1.838010,1.872678,1.821936,1.865430,1.865430,189001016
2021-11-08,1.867662,2.075135,1.839525,2.053813,2.053813,598547948
2021-11-09,2.048210,2.056517,1.934151,1.944144,1.944144,430282326
2021-11-10,1.945691,2.288544,1.843909,1.934534,1.934534,1096601258
2021-11-11,1.935207,2.057811,1.877416,2.031259,2.031259,726397489
2021-11-12,2.024011,2.339833,2.004339,2.150452,2.150452,1695116317
2021-11-13,2.145598,2.161721,2.035689,2.082551,2.082551,684136646
2021-11-14,2.078080,2.107323,1.920421,1.983129,1.983129,466084928
2021-11-15,1.984799,2.009321,1.864991,1.889635,1.889635,469597579
2021-11-16,1.894657,1.894657,1.569854,1.728312,1.728312,787276524
2021-11-17,1.726776,1.762581,1.598130,1.660823,1.660823,579988526
2021-11-18,1.659154,2.829822,1.650707,1.845844,1.845844,4203183528
2021-11-19,1.848139,1.907366,1.754579,1.880408,1.880408,977648884
2021-11-20,1.880169,1.904867,1.758714,1.836293,1.836293,458989518
2021-11-21,1.839078,1.892231,1.783899,1.833936,1.833936,441289829
2021-11-22,1.832576,1.838243,1.716305,1.735723,1.735723,453625871
2021-11-23,1.739386,1.849488,1.699246,1.833481,1.833481,467341509
2021-11-24,1.837293,1.870509,1.721098,1.789303,1.789303,481534594
2021-11-25,1.743253,1.844580,1.724642,1.752958,1.752958,424162726
2021-11-26,1.820242,1.822853,1.594131,1.596502,1.596502,572227584
2021-11-27,1.602864,1.725487,1.602864,1.678012,1.678012,392327404
2021-11-28,1.681224,1.713677,1.583598,1.711715,1.711715,339904708
2021-11-29,1.712651,1.826690,1.697671,1.777569,1.777569,454280625
2021-11-30,1.773564,1.873351,1.735184,1.813682,1.813682,511222408
2021-12-01,1.809628,2.021070,1.804040,1.967895,1.967895,786558602
2021-12-02,1.962470,2.042211,1.852555,1.883214,1.883214,636253482
2021-12-03,1.887896,1.941584,1.708497,1.743518,1.743518,479972708
2021-12-04,1.750707,1.750707,1.348361,1.651683,1.651683,783999565
2021-12-05,1.650185,1.758483,1.589669,1.758483,1.758483,722379679
2021-12-06,1.763416,1.855473,1.617126,1.772159,1.772159,973252801
2021-12-07,1.769492,1.809815,1.666273,1.690443,1.690443,454987178
2021-12-08,1.687549,1.700827,1.599421,1.697753,1.697753,278239642
2021-12-09,1.697210,1.714091,1.549767,1.549767,1.549767,314638284
2021-12-10,1.549912,1.598066,1.457802,1.460471,1.460471,286266331
2021-12-11,1.462660,1.572743,1.436053,1.526278,1.526278,232678452
2021-12-12,1.527011,1.566401,1.511223,1.542000,1.542000,170703415
2021-12-13,1.542283,1.558851,1.319557,1.321398,1.321398,300354759
2021-12-14,1.319835,1.383758,1.313722,1.323860,1.323860,280207962
2021-12-15,1.380513,1.453651,1.306432,1.426744,1.426744,252046202
2021-12-16,1.426999,1.465679,1.383132,1.387747,1.387747,189299840
2021-12-17,1.387921,1.402780,1.318742,1.348423,1.348423,176972348
2021-12-18,1.349062,1.400577,1.326988,1.378619,1.378619,158325734
2021-12-19,1.378907,1.420832,1.353528,1.355569,1.355569,156250486
2021-12-20,1.355818,1.357403,1.256715,1.295360,1.295360,204808978
2021-12-21,1.294904,1.361922,1.292009,1.355629,1.355629,234354957
2021-12-22,1.358134,1.415247,1.344716,1.363356,1.363356,245406695
2021-12-23,1.363145,1.486420,1.344846,1.466691,1.466691,315085977
2021-12-24,1.470723,1.648554,1.447510,1.573940,1.573940,541193577
2021-12-25,1.576327,1.599510,1.534435,1.572939,1.572939,291169833
2021-12-26,1.574748,1.641881,1.547604,1.608537,1.608537,429413185
2021-12-27,1.607259,1.724742,1.581062,1.658262,1.658262,435558660
2021-12-28,1.658413,1.660138,1.456420,1.469383,1.469383,497538077
2021-12-29,1.468405,1.637303,1.410525,1.579744,1.579744,578073496
2021-12-30,1.584744,1.761595,1.524015,1.734197,1.734197,850997248
2021-12-31,1.732350,1.781031,1.631590,1.660024,1.660024,596832693
2022-01-01,1.659944,1.764518,1.633372,1.740108,1.740108,312453115
2022-01-02,1.740285,1.777083,1.663432,1.674041,1.674041,328237594
2022-01-03,1.674127,1.833986,1.629512,1.788210,1.788210,670050624
2022-01-04,1.788205,1.831504,1.663569,1.674683,1.674683,735111286
2022-01-05,1.674365,1.798302,1.460952,1.559897,1.559897,716687740
2022-01-06,1.560060,1.602633,1.489800,1.566718,1.566718,555160494
2022-01-07,1.566348,1.567638,1.401365,1.441290,1.441290,571909362
2022-01-08,1.441999,1.467082,1.324646,1.387388,1.387388,344241318
2022-01-09,1.387397,1.440247,1.373146,1.402032,1.402032,216003353
2022-01-10,1.401797,1.448210,1.304712,1.368673,1.368673,393570642
2022-01-11,1.367939,1.449765,1.351716,1.446629,1.446629,365010965
2022-01-12,1.446650,1.501772,1.440911,1.493607,1.493607,455700299
2022-01-13,1.493567,1.497790,1.345791,1.357751,1.357751,555873527
2022-01-14,1.358098,1.409755,1.331008,1.384964,1.384964,419744861
2022-01-15,1.384909,1.414416,1.360128,1.382826,1.382826,214174530
2022-01-16,1.382770,1.445201,1.370084,1.430372,1.430372,272633054
2022-01-17,1.430432,1.441799,1.341295,1.348500,1.348500,349105980
2022-01-18,1.347659,1.360034,1.282933,1.319047,1.319047,310548664
2022-01-19,1.319225,1.321560,1.229181,1.269974,1.269974,316150629
2022-01-20,1.269707,1.324627,1.167778,1.167778,1.167778,220145807
2022-01-21,1.168127,1.189551,1.005562,1.032348,1.032348,615015115
2022-01-22,1.032357,1.059017,0.808160,0.949706,0.949706,799031385
2022-01-23,0.950232,1.002271,0.929339,0.987710,0.987710,391280346
2022-01-24,0.988917,0.989781,0.821556,0.918221,0.918221,401783919
2022-01-25,0.917859,0.940347,0.870916,0.929292,0.929292,299595309
2022-01-26,0.928261,0.989566,0.896010,0.926965,0.926965,376999339
2022-01-27,0.926604,0.954887,0.881050,0.936522,0.936522,309306518
2022-01-28,0.936264,0.983945,0.924106,0.956669,0.956669,278523706
2022-01-29,0.956735,1.005162,0.956735,0.967955,0.967955,222784574
2022-01-30,0.968240,0.987350,0.931806,0.945256,0.945256,192809164
2022-01-31,0.945246,0.968958,0.907208,0.952808,0.952808,221403280
2022-02-01,0.952388,0.989857,0.948500,0.967095,0.967095,207613436
2022-02-02,0.967051,1.028665,0.923541,0.924892,0.924892,324540676
2022-02-03,0.924563,0.939986,0.903040,0.931399,0.931399,225526726
2022-02-04,0.931224,0.997935,0.927768,0.996887,0.996887,236404326
2022-02-05,0.997047,1.041652,0.984636,1.002953,1.002953,252522445
2022-02-06,1.002964,1.028909,0.976645,1.023854,1.023854,223118123
2022-02-07,1.023726,1.097180,1.001850,1.070080,1.070080,431192583
2022-02-08,1.070568,1.100481,0.989292,1.026535,1.026535,382640270
2022-02-09,1.025956,1.044894,0.999863,1.037993,1.037993,264069777
2022-02-10,1.037959,1.047708,0.978209,0.981570,0.981570,354824893
2022-02-11,0.981634,0.994730,0.901262,0.916253,0.916253,283556465
2022-02-12,0.916337,0.939428,0.894116,0.917786,0.917786,180147250
2022-02-13,0.917798,0.933609,0.884969,0.900710,0.900710,149568052
2022-02-14,0.899982,0.908705,0.875691,0.900218,0.900218,169827736
2022-02-15,0.900250,0.972261,0.899857,0.970179,0.970179,193474566
2022-02-16,0.970255,1.005709,0.955889,0.979853,0.979853,299273104
2022-02-17,0.979442,0.987221,0.890718,0.896854,0.896854,240735642
2022-02-18,0.897342,0.924986,0.876812,0.896618,0.896618,170019551
2022-02-19,0.896246,0.916566,0.872935,0.899924,0.899924,132969149
2022-02-20,0.899889,0.900003,0.834112,0.846500,0.846500,155813072
2022-02-21,0.846236,0.877914,0.781683,0.785157,0.785157,256859953
2022-02-22,0.784780,0.818047,0.759810,0.811232,0.811232,245845039
2022-02-23,0.811204,0.846911,0.784347,0.787281,0.787281,233082064
2022-02-24,0.786909,0.791715,0.690422,0.776760,0.776760,424874908
2022-02-25,0.776896,0.838915,0.770814,0.829529,0.829529,241005972
2022-02-26,0.829510,0.879116,0.822640,0.859006,0.859006,231979403
2022-02-27,0.858735,0.860583,0.786642,0.797121,0.797121,235640543
2022-02-28,0.796970,0.867388,0.787162,0.867388,0.867388,276161913
2022-03-01,0.867390,0.893120,0.840275,0.856131,0.856131,372474801
2022-03-02,0.856171,0.857436,0.811191,0.820205,0.820205,333382423
2022-03-03,0.820194,0.849824,0.790475,0.797712,0.797712,414025663
2022-03-04,0.797781,0.808963,0.754002,0.760303,0.760303,280784209
2022-03-05,0.760451,0.776679,0.746316,0.773815,0.773815,177046735
2022-03-06,0.773806,0.781177,0.745678,0.747422,0.747422,173058832
2022-03-07,0.747323,0.771521,0.722601,0.732773,0.732773,214364989
2022-03-08,0.732594,0.758263,0.726979,0.739497,0.739497,152444222
2022-03-09,0.739715,0.779073,0.739715,0.768778,0.768778,162926708
2022-03-10,0.768470,0.779612,0.724753,0.731210,0.731210,161145479
2022-03-11,0.731144,0.731144,0.700802,0.703804,0.703804,147997239
2022-03-12,0.703612,0.720864,0.702825,0.706042,0.706042,81992079
2022-03-13,0.705847,0.715653,0.678203,0.682473,0.682473,84245362
2022-03-14,0.682429,0.708386,0.676032,0.706907,0.706907,140799440
2022-03-15,0.706859,0.726255,0.681439,0.716973,0.716973,179073279
2022-03-16,0.716949,0.737878,0.699377,0.737240,0.737240,206146303
2022-03-17,0.737268,0.759932,0.723382,0.743077,0.743077,200041284
2022-03-18,0.742925,0.762730,0.728338,0.757296,0.757296,216223119
2022-03-19,0.756975,0.779562,0.755625,0.764453,0.764453,219745801
2022-03-20,0.764562,0.776353,0.736605,0.742213,0.742213,166871308
2022-03-21,0.742240,0.825169,0.733094,0.825169,0.825169,442243371
2022-03-22,0.825562,0.850026,0.805504,0.824602,0.824602,384824564
2022-03-23,0.824837,0.838421,0.806647,0.837494,0.837494,231787233
2022-03-24,0.837675,0.906447,0.822988,0.891579,0.891579,342000462
2022-03-25,0.891533,0.947176,0.883852,0.889912,0.889912,362026711
2022-03-26,0.889928,0.918989,0.879033,0.912392,0.912392,187726573
2022-03-27,0.912437,0.948829,0.897306,0.948368,0.948368,182786495
2022-03-28,0.948490,0.971113,0.903909,0.908194,0.908194,260978608
2022-03-29,0.907587,0.961836,0.903473,0.923415,0.923415,297453002
2022-03-30,0.923384,0.954614,0.889623,0.926929,0.926929,284923007
2022-03-31,0.926957,0.986872,0.912485,0.927631,0.927631,347770069
2022-04-01,0.927818,0.960106,0.894965,0.939183,0.939183,266226735
2022-04-02,0.939262,0.975108,0.904359,0.905565,0.905565,292730943
2022-04-03,0.905466,0.946272,0.892901,0.934088,0.934088,208697698
2022-04-04,0.934073,0.935484,0.855834,0.883821,0.883821,258918098
2022-04-05,0.883864,0.899575,0.834227,0.835108,0.835108,216485494
2022-04-06,0.834738,0.835251,0.767347,0.767548,0.767548,279034243
2022-04-07,0.767482,0.806550,0.754924,0.801546,0.801546,171599721
2022-04-08,0.801431,0.808941,0.753770,0.757422,0.757422,142239348
2022-04-09,0.757444,0.788795,0.757444,0.788707,0.788707,104779713
2022-04-10,0.788696,0.789400,0.753789,0.753789,0.753789,95242287
2022-04-11,0.753411,0.759868,0.684283,0.691414,0.691414,178042773
2022-04-12,0.691995,0.743148,0.688546,0.724837,0.724837,179450303
2022-04-13,0.724932,0.746913,0.716154,0.745761,0.745761,164241827
2022-04-14,0.745255,0.760325,0.717019,0.726351,0.726351,235512496
2022-04-15,0.726371,0.742061,0.723380,0.739456,0.739456,176669693
2022-04-16,0.739386,0.749219,0.730413,0.744795,0.744795,114846208
2022-04-17,0.744523,0.744952,0.708132,0.710989,0.710989,123633194
2022-04-18,0.711093,0.739629,0.689978,0.737030,0.737030,183130195
2022-04-19,0.737021,0.761561,0.730585,0.759519,0.759519,176558754
2022-04-20,0.759492,0.770415,0.733058,0.741325,0.741325,169080903
2022-04-21,0.741282,0.770056,0.711530,0.718713,0.718713,220325412
2022-04-22,0.718636,0.731238,0.713057,0.720447,0.720447,143442976
2022-04-23,0.720277,0.722684,0.706021,0.708088,0.708088,111792484
2022-04-24,0.707913,0.714272,0.698625,0.700633,0.700633,99169601
2022-04-25,0.700834,0.705410,0.657331,0.703314,0.703314,217293783
2022-04-26,0.703264,0.722780,0.646852,0.655285,0.655285,213615375
2022-04-27,0.655430,0.677529,0.650865,0.670329,0.670329,154129144
2022-04-28,0.670433,0.712971,0.663562,0.699503,0.699503,227820442
2022-04-29,0.699299,0.707520,0.623249,0.636792,0.636792,214364306
2022-04-30,0.636926,0.639273,0.542953,0.567972,0.567972,175022852
2022-05-01,0.568044,0.604670,0.567574,0.601941,0.601941,174632654
2022-05-02,0.601915,0.644388,0.582064,0.615959,0.615959,208512646
2022-05-03,0.615998,0.735689,0.613302,0.669816,0.669816,806953747
2022-05-04,0.669699,0.714550,0.655039,0.714433,0.714433,496140518
2022-05-05,0.714531,0.727706,0.618638,0.634279,0.634279,325775330
2022-05-06,0.634242,0.708943,0.630016,0.696925,0.696925,551238247
2022-05-07,0.696775,0.772309,0.676187,0.752375,0.752375,631163186
2022-05-08,0.752045,0.781189,0.709836,0.725930,0.725930,627835795
2022-05-09,0.725924,0.752623,0.580643,0.580643,0.580643,601961290
2022-05-10,0.579448,0.658819,0.557409,0.584866,0.584866,585516113
2022-05-11,0.584664,0.602020,0.410537,0.445101,0.445101,666386164
2022-05-12,0.445736,0.479051,0.357370,0.418884,0.418884,472506369
2022-05-13,0.418837,0.506344,0.415984,0.441429,0.441429,272811411
2022-05-14,0.441583,0.471060,0.420499,0.463376,0.463376,177896122
2022-05-15,0.463328,0.492524,0.445564,0.491170,0.491170,121955453
2022-05-16,0.490947,0.490947,0.441114,0.457155,0.457155,155402416
2022-05-17,0.457376,0.506210,0.457376,0.495451,0.495451,164358298
2022-05-18,0.495472,0.502049,0.433001,0.433001,0.433001,161960536
2022-05-19,0.432792,0.462393,0.422741,0.448932,0.448932,155643692
2022-05-20,0.449061,0.457117,0.421188,0.435068,0.435068,133976745
2022-05-21,0.434940,0.441634,0.424507,0.434132,0.434132,112695975
2022-05-22,0.434166,0.447934,0.425177,0.444305,0.444305,133012863
2022-05-23,0.444058,0.451529,0.414064,0.415417,0.415417,166561653
2022-05-24,0.415508,0.421283,0.392795,0.418318,0.418318,129473758
2022-05-25,0.418252,0.420988,0.400235,0.404882,0.404882,124203274
2022-05-26,0.404982,0.411369,0.368635,0.380779,0.380779,162560229
2022-05-27,0.380534,0.383710,0.356881,0.359436,0.359436,143781836
2022-05-28,0.363801,0.371192,0.356186,0.367572,0.367572,103254390
2022-05-29,0.367530,0.379042,0.353815,0.378340,0.378340,95337248
2022-05-30,0.378320,0.422269,0.377185,0.419739,0.419739,135622112
2022-05-31,0.419760,0.423500,0.397276,0.410460,0.410460,160903066
2022-06-01,0.410582,0.424934,0.376770,0.385055,0.385055,198214668
2022-06-02,0.384948,0.396522,0.377452,0.395174,0.395174,108089382
2022-06-03,0.395138,0.396291,0.372776,0.381196,0.381196,87997071
2022-06-04,0.381263,0.389987,0.368090,0.388092,0.388092,72933964
2022-06-05,0.388099,0.402010,0.380240,0.391206,0.391206,98276525
2022-06-06,0.391341,0.423580,0.391341,0.413006,0.413006,109510773
2022-06-07,0.412967,0.412967,0.378087,0.399314,0.399314,107880888
2022-06-08,0.399351,0.429945,0.399193,0.416912,0.416912,171881992
2022-06-09,0.416925,0.417459,0.401194,0.403783,0.403783,153734204
2022-06-10,0.403731,0.404194,0.367551,0.368867,0.368867,113984357
2022-06-11,0.368865,0.379111,0.339048,0.346932,0.346932,103773596
2022-06-12,0.347146,0.351098,0.324977,0.326955,0.326955,108432943
2022-06-13,0.326762,0.327332,0.289095,0.302071,0.302071,235772438
2022-06-14,0.302153,0.309600,0.283229,0.308923,0.308923,181406715
2022-06-15,0.308873,0.340147,0.279219,0.339403,0.339403,238594693
2022-06-16,0.339466,0.343127,0.296947,0.301162,0.301162,129853331
2022-06-17,0.301282,0.316606,0.299409,0.310413,0.310413,84051417
2022-06-18,0.310343,0.314066,0.276489,0.295910,0.295910,109765578
2022-06-19,0.295701,0.317804,0.285595,0.314557,0.314557,106912096
2022-06-20,0.314548,0.326200,0.302458,0.319786,0.319786,95398833
2022-06-21,0.319685,0.342518,0.315731,0.324610,0.324610,111643822
2022-06-22,0.324843,0.330913,0.312948,0.313972,0.313972,89396256
2022-06-23,0.313982,0.336868,0.313422,0.336137,0.336137,83028157
2022-06-24,0.336030,0.357424,0.335648,0.350556,0.350556,105834579
2022-06-25,0.350541,0.356614,0.335863,0.351128,0.351128,79926291
2022-06-26,0.351030,0.358990,0.332227,0.332298,0.332298,77802998
2022-06-27,0.332284,0.345222,0.325759,0.329622,0.329622,74703461
2022-06-28,0.329591,0.336814,0.311303,0.312360,0.312360,80242787
2022-06-29,0.312429,0.316256,0.295999,0.298932,0.298932,89771813
2022-06-30,0.299038,0.315936,0.284208,0.314742,0.314742,141724278
2022-07-01,0.315050,0.321542,0.300516,0.303807,0.303807,110957489
2022-07-02,0.304212,0.311238,0.299763,0.307827,0.307827,89758994
2022-07-03,0.307859,0.314585,0.301843,0.309620,0.309620,60171439
2022-07-04,0.309607,0.320128,0.300568,0.319720,0.319720,75740799
2022-07-05,0.319655,0.321995,0.302224,0.307984,0.307984,76220618
2022-07-06,0.308089,0.312427,0.303104,0.311048,0.311048,73547307
2022-07-07,0.311053,0.324932,0.310521,0.322458,0.322458,81311071
2022-07-08,0.322441,0.327505,0.310428,0.314840,0.314840,96268713
2022-07-09,0.314875,0.323704,0.314401,0.321841,0.321841,66699580
2022-07-10,0.321794,0.321930,0.306476,0.309892,0.309892,67639446
2022-07-11,0.309886,0.309937,0.297085,0.297572,0.297572,69830983
2022-07-12,0.297540,0.304067,0.292594,0.292787,0.292787,64966309
2022-07-13,0.292778,0.310406,0.290518,0.310070,0.310070,88967326
2022-07-14,0.310011,0.331563,0.301764,0.329003,0.329003,100681766
2022-07-15,0.328950,0.331614,0.321179,0.327935,0.327935,93453695
2022-07-16,0.327825,0.344661,0.325567,0.339818,0.339818,110690477
2022-07-17,0.339849,0.343028,0.333247,0.337161,0.337161,92402842
2022-07-18,0.337209,0.366147,0.336718,0.360243,0.360243,131526181
2022-07-19,0.360139,0.376234,0.347328,0.371736,0.371736,148454143
2022-07-20,0.371689,0.376678,0.342493,0.344766,0.344766,135346450
2022-07-21,0.344801,0.350798,0.334115,0.349321,0.349321,104121841
2022-07-22,0.349301,0.357086,0.333904,0.338223,0.338223,95226331
2022-07-23,0.338018,0.343810,0.326788,0.335450,0.335450,76196465
2022-07-24,0.335458,0.347523,0.335258,0.341262,0.341262,67318793
2022-07-25,0.341269,0.343074,0.313076,0.313076,0.313076,79254566
2022-07-26,0.313101,0.313101,0.301950,0.311328,0.311328,75417463
2022-07-27,0.311360,0.328589,0.306254,0.328031,0.328031,100415843
2022-07-28,0.328069,0.341972,0.321123,0.336720,0.336720,119975013
2022-07-29,0.336710,0.344585,0.325967,0.336469,0.336469,159191994
2022-07-30,0.336411,0.354283,0.330790,0.337668,0.337668,151837849
2022-07-31,0.337672,0.354858,0.332890,0.336081,0.336081,136658200
2022-08-01,0.336089,0.343861,0.331418,0.343176,0.343176,133095852
2022-08-02,0.343116,0.347377,0.320951,0.326626,0.326626,125403543
2022-08-03,0.326656,0.338414,0.318888,0.326467,0.326467,100042864
2022-08-04,0.326510,0.341423,0.326082,0.335424,0.335424,115920139
2022-08-05,0.335369,0.358985,0.335228,0.358431,0.358431,119089093
2022-08-06,0.358466,0.358588,0.347982,0.349125,0.349125,82161456
2022-08-07,0.349124,0.361874,0.343789,0.355581,0.355581,94236544
2022-08-08,0.355633,0.371333,0.354252,0.362338,0.362338,106273017
2022-08-09,0.362449,0.375202,0.342011,0.345813,0.345813,121104397
2022-08-10,0.345789,0.364865,0.336900,0.363977,0.363977,108677877
2022-08-11,0.363970,0.369874,0.359520,0.361477,0.361477,89966072
2022-08-12,0.361391,0.365743,0.353412,0.365370,0.365370,77094835
2022-08-13,0.365401,0.373499,0.364895,0.368266,0.368266,78145895
2022-08-14,0.368321,0.383029,0.360676,0.364301,0.364301,105604975
2022-08-15,0.364331,0.375275,0.351525,0.358115,0.358115,85536729
2022-08-16,0.357971,0.359815,0.349992,0.353048,0.353048,61993563
2022-08-17,0.353009,0.364097,0.338124,0.339597,0.339597,86037322
2022-08-18,0.339819,0.347239,0.329039,0.333179,0.333179,63746142
2022-08-19,0.333228,0.333500,0.301179,0.303274,0.303274,125998377
2022-08-20,0.303224,0.312253,0.294788,0.300486,0.300486,75438839
2022-08-21,0.300393,0.308805,0.298110,0.306784,0.306784,61131131
2022-08-22,0.306749,0.306803,0.290886,0.303030,0.303030,72896184
2022-08-23,0.303040,0.309019,0.293646,0.307729,0.307729,70940068
2022-08-24,0.307699,0.309009,0.299376,0.302357,0.302357,69399573
2022-08-25,0.302389,0.309499,0.300915,0.307252,0.307252,71448809
